"filename"	"speaker"	"exp"	"rep"	"context_nr"	"context"	"block"	"trial"	"condition"	"name1"	"name2"	"item2"	"L1"	"L1t"	"H1"	"H1t"	"rise1"	"f0n1"	"slopen1"	"L2"	"L2t"	"H2"	"H2t"	"rise2"	"f0n2"	"slopen2"	"s4dur"	"s4reln1"	"s4glott"	"s8dur"	"s8reln2"	"s8glott"	"p1dur"	"p1relutt"	"p2dur"	"p3dur"	"p3relutt"	"p4dur"	"c1dur"	"c2dur"	"utt_dur.ms."	"hes"	"comments"	"p3_p1relutt"	"C2vsC1"	"C3vsC1"	"C4vsC1"	"C5vsC1"
"06_C01_b1_t15_r2_lilli_bra"	"6"	"1b"	"r2"	"C01"	"young"	"b1"	"t15"	"bra"	"moni_"	"lilli"	"06_C01_b1_t15_r2lilli"	"205.36"	"0.35"	"270.16"	"0.57"	"4.75"	"rise"	"21.97"	"202.06"	"0.86"	"382.99"	"1.22"	"11.07"	"rise"	"30.465"	"88.89"	"26.036"	"0"	"232.76"	"52.928"	"0"	0	"0"	"0"	250.73	"13.298"	"0"	"188.56"	"136.4"	1885.55	"0"	NA	13.2974463684336	-0.2	-0.2	-0.2	0.8
"06_C01_b1_t16_r2_mimmi_nob"	"6"	"1b"	"r2"	"C01"	"young"	"b1"	"t16"	"nob"	"leni_"	"mimmi"	"06_C01_b1_t16_r2mimmi"	"185.86"	"0.34"	"302.69"	"0.6"	"8.44"	"rise"	"32.419"	"190.83"	"0.87"	"285.11"	"1.13"	"6.95"	"rise"	"27.029"	"109.62"	"30.405"	"0"	"156.43"	"37.696"	"0"	0	"0"	"0"	0	"0"	"0"	"180.42"	"151.89"	1644.38	"0"	NA	0	-0.2	-0.2	-0.2	0.8
"06_C01_b1_t17_r2_moni_bra"	"6"	"1b"	"r2"	"C01"	"young"	"b1"	"t17"	"bra"	"nelli"	"moni_"	"06_C01_b1_t17_r2moni_"	"205.09"	"0.38"	"249.03"	"0.55"	"3.36"	"rise"	"19.633"	"182.61"	"0.81"	"386.67"	"1.26"	"12.99"	"rise"	"28.838"	"96.12"	"31.482"	"0"	"236.01"	"42.047"	"0"	0	"0"	"0"	246.96	"13.067"	"0"	"161.6"	"131.06"	1889.98	"0"	NA	13.0668049397348	-0.2	-0.2	-0.2	0.8
"06_C01_b1_t18_r2_leni_nob"	"6"	"1b"	"r2"	"C01"	"young"	"b1"	"t18"	"nob"	"manni"	"leni_"	"06_C01_b1_t18_r2leni_"	"176.12"	"0.34"	"271.31"	"0.61"	"7.48"	"rise"	"27.243"	"179.34"	"0.92"	"279.12"	"1.2"	"7.66"	"rise"	"27.587"	"136.44"	"37.037"	"0"	"111.76"	"28.119"	"0"	0	"0"	"0"	0	"0"	"0"	"0"	"0"	1643.67	"0"	NA	0	-0.2	-0.2	-0.2	0.8
"06_C01_b1_t19_r2_lilli_nob"	"6"	"1b"	"r2"	"C01"	"young"	"b1"	"t19"	"nob"	"moni_"	"lilli"	"06_C01_b1_t19_r2lilli"	"198.45"	"0.36"	"296.69"	"0.61"	"6.96"	"rise"	"28.149"	"196.12"	"0.96"	"270.01"	"1.2"	"5.53"	"rise"	"22.573"	"127.12"	"31.509"	"0"	"141.39"	"38.567"	"0"	0	"0"	"0"	0	"0"	"0"	"218.2"	"146.65"	1713.39	"0"	NA	0	-0.2	-0.2	-0.2	0.8
"06_C01_b1_t20_r2_mimmi_bra"	"6"	"1b"	"r2"	"C01"	"young"	"b1"	"t20"	"bra"	"leni_"	"mimmi"	"06_C01_b1_t20_r2mimmi"	"191.97"	"0.35"	"243.82"	"0.59"	"4.14"	"rise"	"17.383"	"174.16"	"0.85"	"400.86"	"1.26"	"14.43"	"rise"	"34.817"	"101.09"	"27.162"	"0"	"252.9"	"49.764"	"0"	0	"0"	"0"	286.27	"14.685"	"0"	"153.64"	"125.57"	1949.44	"0"	NA	14.684729973736	-0.2	-0.2	-0.2	0.8
"06_C01_b1_t22_r2_nelli_bra"	"6"	"1b"	"r2"	"C01"	"young"	"b1"	"t22"	"bra"	"mimmi"	"nelli"	"06_C01_b1_t22_r2nelli"	"214.19"	"0.34"	"238.28"	"0.4"	"1.85"	"rise"	"27.351"	"164.21"	"0.79"	"422.63"	"1.2"	"16.37"	"rise"	"40.505"	"106.27"	"35.696"	"0"	"237.34"	"46.218"	"0"	0	"0"	"0"	430.86	"20.797"	"0"	"167.49"	"172.67"	2071.75	"0"	NA	20.7969108241825	-0.2	-0.2	-0.2	0.8
"06_C01_b1_t23_r2_leni_bra"	"6"	"1b"	"r2"	"C01"	"young"	"b1"	"t23"	"bra"	"manni"	"leni_"	"06_C01_b1_t23_r2leni_"	"172.76"	"0.35"	"230.74"	"0.58"	"5.01"	"rise"	"22.401"	"167.68"	"0.91"	"378.75"	"1.35"	"14.11"	"rise"	"31.748"	"121.21"	"35.91"	"0"	"271.02"	"47.855"	"0"	0	"0"	"0"	486.39	"21.768"	"0"	"227.41"	"138.44"	2234.44	"0"	NA	21.767870249369	-0.2	-0.2	-0.2	0.8
"06_C01_b1_t24_r2_moni_nob"	"6"	"1b"	"r2"	"C01"	"young"	"b1"	"t24"	"nob"	"nelli"	"moni_"	"06_C01_b1_t24_r2moni_"	"194.53"	"0.34"	"228.25"	"0.56"	"2.77"	"rise"	"12.096"	"174.24"	"0.85"	"271.97"	"1.18"	"7.71"	"rise"	"23.872"	"107.98"	"30.653"	"0"	"101.51"	"24.155"	"0"	0	"0"	"0"	0	"0"	"0"	"171.86"	"177.49"	1645.26	"0"	NA	0	-0.2	-0.2	-0.2	0.8
"06_C02_b5_t01_r1_moni_nob"	"6"	"1b"	"r1"	"C02"	"child"	"b5"	"t01"	"nob"	"nelli"	"moni_"	"06_C02_b5_t01_r1moni_"	"221.73"	"0.36"	"305.42"	"0.55"	"5.54"	"rise"	"28.278"	"215.77"	"0.77"	"297.93"	"1.03"	"5.59"	"rise"	"22.331"	"105.44"	"17.399"	"0"	"92.42"	"27.067"	"0"	0	"0"	"0"	0	"0"	"0"	"138.72"	"143.05"	1479.12	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t02_r1_manni_bra"	"6"	"1b"	"r1"	"C02"	"child"	"b5"	"t02"	"bra"	"lilli"	"manni"	"06_C02_b5_t02_r1manni"	"222.65"	"0.34"	"257.23"	"0.52"	"2.5"	"rise"	"14.364"	"181.57"	"0.77"	"379.09"	"1.19"	"12.74"	"rise"	"30.281"	"107.13"	"36.124"	"0"	"270.88"	"50.895"	"0"	0	"0"	"0"	0	"0"	"0"	"151.26"	"189.95"	1654.31	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t03_r1_nelli_nob"	"6"	"1b"	"r1"	"C02"	"child"	"b5"	"t03"	"nob"	"mimmi"	"nelli"	"06_C02_b5_t03_r1nelli"	"216.65"	"0.34"	"316.31"	"0.58"	"6.55"	"rise"	"26.989"	"190.84"	"0.9"	"276.66"	"1.15"	"6.43"	"rise"	"26.155"	"170.03"	"47.296"	"0"	"129.82"	"33.744"	"0"	0	"0"	"0"	0	"0"	"0"	"149.01"	"173.76"	1617.58	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t04_r1_lilli_bra"	"6"	"1b"	"r1"	"C02"	"child"	"b5"	"t04"	"bra"	"moni_"	"lilli"	"06_C02_b5_t04_r1lilli"	"203.15"	"0.33"	"242.99"	"0.52"	"3.1"	"rise"	"16.081"	"197.03"	"0.8"	"463.19"	"1.17"	"14.8"	"rise"	"39.625"	"87.8"	"29.477"	"0"	"240.9"	"53.328"	"0"	0	"0"	"0"	0	"0"	"0"	"181.99"	"122.54"	2070.65	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t05_r1_mimmi_nob"	"6"	"1b"	"r1"	"C02"	"child"	"b5"	"t05"	"nob"	"leni_"	"mimmi"	"06_C02_b5_t05_r1mimmi"	"209.95"	"0.34"	"341.68"	"0.56"	"8.43"	"rise"	"39.661"	"215.18"	"0.79"	"279.37"	"1.01"	"4.52"	"rise"	"20.704"	"81.96"	"25.892"	"0"	"125.26"	"37.309"	"0"	0	"0"	"0"	0	"0"	"0"	"147.25"	"149.29"	1476.31	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t06_r1_moni_bra"	"6"	"1b"	"r1"	"C02"	"child"	"b5"	"t06"	"bra"	"nelli"	"moni_"	"06_C02_b5_t06_r1moni_"	"209.92"	"0.34"	"232.06"	"0.5"	"1.74"	"rise"	"10.666"	"172.86"	"0.76"	"395.67"	"1.24"	"14.34"	"rise"	"29.546"	"96.95"	"34.842"	"0"	"249.91"	"43.031"	"0"	0	"0"	"0"	341.84	"17.358"	"0"	"148.8"	"154.95"	1969.35	"0"	NA	17.3580115266458	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t07_r1_leni_nob"	"6"	"1b"	"r1"	"C02"	"child"	"b5"	"t07"	"nob"	"manni"	"leni_"	"06_C02_b5_t07_r1leni_"	"223.79"	"0.37"	"296.83"	"0.52"	"4.89"	"rise"	"30.751"	"184.77"	"0.83"	"281.75"	"1.07"	"7.3"	"rise"	"29.685"	"115.7"	"36.922"	"0"	"79.14"	"0"	"0"	0	"0"	"0"	0	"0"	"0"	"171.23"	"137.69"	1452.06	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t08_r1_lilli_nob"	"6"	"1b"	"r1"	"C02"	"child"	"b5"	"t08"	"nob"	"moni_"	"lilli"	"06_C02_b5_t08_r1lilli"	"225.45"	"0.34"	"311.13"	"0.53"	"5.58"	"rise"	"30.162"	"212.54"	"0.81"	"282.2"	"0.99"	"4.91"	"rise"	"27.64"	"83.94"	"28.802"	"0"	"112.87"	"36.08"	"0"	0	"0"	"0"	0	"0"	"0"	"169.32"	"123.06"	1457.95	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t09_r1_mimmi_bra"	"6"	"1b"	"r1"	"C02"	"child"	"b5"	"t09"	"bra"	"leni_"	"mimmi"	"06_C02_b5_t09_r1mimmi"	"191.99"	"0.35"	"234.06"	"0.51"	"3.43"	"rise"	"20.858"	"186.83"	"0.77"	"415.69"	"1.16"	"13.85"	"rise"	"36.183"	"71.78"	"22.79"	"0"	"229.84"	"46.19"	"0"	0	"0"	"0"	189.28	"10.798"	"0"	"129.28"	"104.93"	1753	"0"	NA	10.7974900171135	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t10_r1_manni_nob"	"6"	"1b"	"r1"	"C02"	"child"	"b5"	"t10"	"nob"	"lilli"	"manni"	"06_C02_b5_t10_r1manni"	"210.04"	"0.32"	"301.92"	"0.55"	"6.28"	"rise"	"28.056"	"174.47"	"0.84"	"253.01"	"1.07"	"6.43"	"rise"	"28.103"	"114.71"	"37.112"	"0"	"117.6"	"31.975"	"0"	0	"0"	"0"	0	"0"	"0"	"150.86"	"156.42"	1475.54	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t11_r1_nelli_bra"	"6"	"1b"	"r1"	"C02"	"child"	"b5"	"t11"	"bra"	"mimmi"	"nelli"	"06_C02_b5_t11_r1nelli"	"211.14"	"0.35"	"248.77"	"0.54"	"2.84"	"rise"	"14.86"	"180.2"	"0.79"	"407.6"	"1.19"	"14.13"	"rise"	"34.581"	"98.27"	"31.36"	"0"	"252.8"	"48.453"	"0"	0	"0"	"0"	344.07	"17.696"	"0"	"145.19"	"135.58"	1944.35	"0"	NA	17.6958880859927	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t12_r1_leni_bra"	"6"	"1b"	"r1"	"C02"	"child"	"b5"	"t12"	"bra"	"manni"	"leni_"	"06_C02_b5_t12_r1leni_"	"207.11"	"0.36"	"225.97"	"0.51"	"1.51"	"rise"	"10.557"	"178.62"	"0.79"	"366.25"	"1.21"	"12.43"	"rise"	"30.043"	"86.81"	"31.841"	"0"	"253.66"	"46.832"	"0"	0	"0"	"0"	77.69	"4.368"	"0"	"193.52"	"188.02"	1778.56	"0"	NA	4.368140518172	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t13_r2_lilli_nob"	"6"	"1b"	"r2"	"C02"	"child"	"b5"	"t13"	"nob"	"moni_"	"lilli"	"06_C02_b5_t13_r2lilli"	"213.33"	"0.34"	"293.4"	"0.56"	"5.52"	"rise"	"25.374"	"210.09"	"0.82"	"252.15"	"1.01"	"3.16"	"rise"	"16.248"	"77.49"	"24.512"	"0"	"90.95"	"31.589"	"0"	0	"0"	"0"	0	"0"	"0"	"171.41"	"153.05"	1465.9	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t14_r2_nelli_bra"	"6"	"1b"	"r2"	"C02"	"child"	"b5"	"t14"	"bra"	"mimmi"	"nelli"	"06_C02_b5_t14_r2nelli"	"208.93"	"0.33"	"240.13"	"0.42"	"2.41"	"rise"	"28.771"	"187.16"	"0.88"	"395.68"	"1.27"	"12.96"	"rise"	"33.173"	"103.49"	"34.054"	"0"	"220.08"	"44.549"	"0"	0	"0"	"0"	644.71	"28.184"	"0"	"230.49"	"124.03"	2287.5	"0"	NA	28.184043715847	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t15_r2_manni_nob"	"6"	"1b"	"r2"	"C02"	"child"	"b5"	"t15"	"nob"	"lilli"	"manni"	"06_C02_b5_t15_r2manni"	"212.71"	"0.35"	"286.74"	"0.53"	"5.17"	"rise"	"28.067"	"188.03"	"0.78"	"235.36"	"1.01"	"3.89"	"rise"	"16.503"	"117.13"	"36.428"	"0"	"98.19"	"30.147"	"0"	0	"0"	"0"	0	"0"	"0"	"131.97"	"132.78"	1400.75	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t16_r2_mimmi_bra"	"6"	"1b"	"r2"	"C02"	"child"	"b5"	"t16"	"bra"	"leni_"	"mimmi"	"06_C02_b5_t16_r2mimmi"	"189.09"	"0.34"	"272.26"	"0.59"	"6.31"	"rise"	"26.056"	"183.86"	"0.85"	"408.73"	"1.22"	"13.83"	"rise"	"37.07"	"110.8"	"29.319"	"0"	"277.51"	"53.459"	"0"	0	"0"	"0"	481.62	"22.543"	"0"	"140.07"	"102.7"	2136.47	"0"	NA	22.5427925503283	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t17_r2_moni_bra"	"6"	"1b"	"r2"	"C02"	"child"	"b5"	"t17"	"bra"	"nelli"	"moni_"	"06_C02_b5_t17_r2moni_"	"209.69"	"0.36"	"228.78"	"0.48"	"1.51"	"rise"	"12.307"	"166.47"	"0.79"	"420.78"	"1.24"	"16.05"	"rise"	"35.814"	"107.42"	"34.079"	"0"	"229.12"	"40.71"	"0"	0	"0"	"0"	620.46	"27.609"	"0"	"137.6"	"143.4"	2247.3	"0"	NA	27.6091309571486	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t18_r2_leni_nob"	"6"	"1b"	"r2"	"C02"	"child"	"b5"	"t18"	"nob"	"manni"	"leni_"	"06_C02_b5_t18_r2leni_"	"195.54"	"0.33"	"260.22"	"0.55"	"4.95"	"rise"	"22.787"	"178.72"	"0.84"	"286.93"	"1.07"	"8.2"	"rise"	"35.073"	"99.25"	"30.983"	"0"	"88.11"	"25.276"	"0"	0	"0"	"0"	0	"0"	"0"	"171.23"	"123.62"	1477.28	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t19_r2_lilli_bra"	"6"	"1b"	"r2"	"C02"	"child"	"b5"	"t19"	"bra"	"moni_"	"lilli"	"06_C02_b5_t19_r2lilli"	"215.74"	"0.57"	"235.37"	"0.44"	"1.51"	"fall"	"-11.948"	"194.65"	"0.81"	"442.86"	"1.15"	"14.23"	"rise"	"41.646"	"86.72"	"29.072"	"0"	"242.03"	"53.829"	"0"	0	"0"	"0"	464.87	"23.437"	"0"	"181.85"	"120.43"	1983.45	"0"	NA	23.4374448561849	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t20_r2_nelli_nob"	"6"	"1b"	"r2"	"C02"	"child"	"b5"	"t20"	"nob"	"mimmi"	"nelli"	"06_C02_b5_t20_r2nelli"	"204.22"	"0.35"	"241.65"	"0.55"	"2.91"	"rise"	"14.464"	"188.25"	"0.89"	"271.02"	"1.11"	"6.31"	"rise"	"29.057"	"110.18"	"32.756"	"0"	"101.68"	"32.41"	"0"	0	"0"	"0"	0	"0"	"0"	"226.31"	"165.86"	1547.32	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t21_r2_leni_bra"	"6"	"1b"	"r2"	"C02"	"child"	"b5"	"t21"	"bra"	"manni"	"leni_"	"06_C02_b5_t21_r2leni_"	"191.88"	"0.34"	"211.81"	"0.49"	"1.71"	"rise"	"12.088"	"168.87"	"0.83"	"383.85"	"1.23"	"14.22"	"rise"	"34.921"	"72.03"	"25.753"	"0"	"234.2"	"42.918"	"0"	0	"0"	"0"	507.53	"23.677"	"0"	"180.08"	"149.32"	2143.56	"0"	NA	23.6769672880628	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t22_r2_moni_nob"	"6"	"1b"	"r2"	"C02"	"child"	"b5"	"t22"	"nob"	"nelli"	"moni_"	"06_C02_b5_t22_r2moni_"	"218.23"	"0.4"	"274.41"	"0.56"	"3.97"	"rise"	"24.445"	"177.42"	"0.78"	"249.4"	"1.02"	"5.9"	"rise"	"24.172"	"103.58"	"31.78"	"0"	"76.75"	"23.324"	"0"	0	"0"	"0"	0	"0"	"0"	"121.52"	"172.62"	1438.88	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t23_r2_manni_bra"	"6"	"1b"	"r2"	"C02"	"child"	"b5"	"t23"	"bra"	"lilli"	"manni"	"06_C02_b5_t23_r2manni"	"215.08"	"0.33"	"265.04"	"0.42"	"3.62"	"rise"	"41.059"	"171.58"	"0.78"	"404.76"	"1.22"	"14.86"	"rise"	"33.658"	"110.8"	"0"	"0"	"261.14"	"48.327"	"0"	0	"0"	"0"	590.8	"27.469"	"0"	"152.36"	"557.61"	2150.79	"0"	NA	27.4689765156059	-0.2	-0.2	-0.2	-0.2
"06_C02_b5_t24_r2_mimmi_nob"	"6"	"1b"	"r2"	"C02"	"child"	"b5"	"t24"	"nob"	"leni_"	"mimmi"	"06_C02_b5_t24_r2mimmi"	"209.68"	"0.34"	"321.17"	"0.57"	"7.38"	"rise"	"32.85"	"213.98"	"0.84"	"258.6"	"1.01"	"3.28"	"rise"	"20.035"	"106.7"	"31.236"	"0"	"139.43"	"45.08"	"0"	0	"0"	"0"	0	"0"	"0"	"167.39"	"114.15"	1530.1	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"06_C03_b3_t01_r1_leni_nob"	"6"	"1b"	"r1"	"C03"	"elder"	"b3"	"t01"	"nob"	"manni"	"leni_"	"06_C03_b3_t01_r1leni_"	"181.37"	"0.4"	"299.91"	"0.74"	"8.71"	"rise"	"26.279"	"179.53"	"1.12"	"266.44"	"1.49"	"6.84"	"rise"	"18.418"	"205.93"	"39.197"	"0"	"166.33"	"32.348"	"0"	0	"0"	"0"	0	"0"	"0"	"225.06"	"169.69"	2018.58	"0"	NA	0	0.8	-0.2	-0.2	-0.2
"06_C03_b3_t02_r1_lilli_nob"	"6"	"1b"	"r1"	"C03"	"elder"	"b3"	"t02"	"nob"	"moni_"	"lilli"	"06_C03_b3_t02_r1lilli"	"195.73"	"0.37"	"322.95"	"0.91"	"8.67"	"rise"	"15.99"	"191.88"	"1.3"	"276.54"	"1.58"	"6.33"	"rise"	"22.491"	"273.05"	"38.32"	"0"	"195.18"	"44.462"	"0"	0	"0"	"0"	0	"0"	"0"	"227.59"	"247.25"	2169.96	"0"	NA	0	0.8	-0.2	-0.2	-0.2
"06_C03_b3_t03_r1_mimmi_bra"	"6"	"1b"	"r1"	"C03"	"elder"	"b3"	"t03"	"bra"	"leni_"	"mimmi"	"06_C03_b3_t03_r1mimmi"	"194.75"	"0.35"	"248.01"	"0.43"	"4.19"	"rise"	"51.021"	"161.99"	"0.93"	"428.92"	"1.4"	"16.86"	"rise"	"35.406"	"108.31"	"26.971"	"0"	"271.95"	"46.981"	"0"	0	"0"	"0"	692.55	"26.495"	"0"	"175.87"	"202.29"	2613.92	"0"	NA	26.4946899675583	0.8	-0.2	-0.2	-0.2
"06_C03_b3_t04_r1_manni_nob"	"6"	"1b"	"r1"	"C03"	"elder"	"b3"	"t04"	"nob"	"lilli"	"manni"	"06_C03_b3_t04_r1manni"	"179.72"	"0.34"	"361.57"	"0.81"	"12.1"	"rise"	"25.687"	"168.07"	"1.26"	"289.26"	"1.6"	"9.4"	"rise"	"27.583"	"325.11"	"52.764"	"0"	"201"	"35.663"	"0"	37.32	"1.685"	"0"	0	"0"	"0"	"173.12"	"206.02"	2215.17	"0"	NA	-1.6847465431547	0.8	-0.2	-0.2	-0.2
"06_C03_b3_t05_r1_nelli_bra"	"6"	"1b"	"r1"	"C03"	"elder"	"b3"	"t05"	"bra"	"mimmi"	"nelli"	"06_C03_b3_t05_r1nelli"	"202.22"	"0.36"	"254.53"	"0.48"	"3.98"	"rise"	"33.731"	"172.82"	"0.93"	"403.73"	"1.46"	"14.69"	"rise"	"28.072"	"156.76"	"35.985"	"0"	"271.16"	"44.605"	"0"	0	"0"	"0"	590.42	"23.277"	"0"	"159.28"	"155.82"	2536.45	"0"	NA	23.2774152851426	0.8	-0.2	-0.2	-0.2
"06_C03_b3_t06_r1_leni_bra"	"6"	"1b"	"r1"	"C03"	"elder"	"b3"	"t06"	"bra"	"manni"	"leni_"	"06_C03_b3_t06_r1leni_"	"169.87"	"0.34"	"276.1"	"0.72"	"8.41"	"rise"	"22.041"	"173.56"	"1.09"	"422.62"	"1.64"	"15.41"	"rise"	"27.935"	"187.51"	"38.909"	"0"	"281.8"	"43.143"	"0"	0	"0"	"0"	519.8	"19.43"	"0"	"263.6"	"142.53"	2675.2	"0"	NA	19.4303229665072	0.8	-0.2	-0.2	-0.2
"06_C03_b3_t07_r1_moni_nob"	"6"	"1b"	"r1"	"C03"	"elder"	"b3"	"t07"	"nob"	"nelli"	"moni_"	"06_C03_b3_t07_r1moni_"	"178.11"	"0.33"	"355.74"	"0.79"	"11.98"	"rise"	"26.442"	"187.83"	"1.18"	"308.04"	"1.53"	"8.56"	"rise"	"24.274"	"262.21"	"44.796"	"0"	"189.84"	"31.918"	"0"	49.66	"2.2"	"0"	0	"0"	"0"	"168.44"	"234.52"	2257.47	"0"	NA	-2.19980774938316	0.8	-0.2	-0.2	-0.2
"06_C03_b3_t08_r1_manni_bra"	"6"	"1b"	"r1"	"C03"	"elder"	"b3"	"t08"	"bra"	"lilli"	"manni"	"06_C03_b3_t08_r1manni"	"187.43"	"0.35"	"320.42"	"0.71"	"9.28"	"rise"	"25.531"	"162.56"	"1.09"	"389.91"	"1.54"	"15.15"	"rise"	"33.857"	"192.12"	"39.694"	"0"	"306.33"	"49.26"	"0"	0	"0"	"0"	811.89	"29.803"	"0"	"195.49"	"105.44"	2724.18	"0"	NA	29.803096711671	0.8	-0.2	-0.2	-0.2
"06_C03_b3_t09_r1_nelli_nob"	"6"	"1b"	"r1"	"C03"	"elder"	"b3"	"t09"	"nob"	"mimmi"	"nelli"	"06_C03_b3_t09_r1nelli"	"193.76"	"0.34"	"384.51"	"0.81"	"11.87"	"rise"	"25.372"	"183.44"	"1.22"	"311.92"	"1.55"	"9.19"	"rise"	"27.794"	"318.61"	"51.723"	"0"	"222.94"	"41.66"	"0"	29.56	"1.385"	"0"	39.44	"1.848"	"0"	"161"	"188.95"	2134.44	"0"	NA	0.462884878469294	0.8	-0.2	-0.2	-0.2
"06_C03_b3_t10_r1_lilli_bra"	"6"	"1b"	"r1"	"C03"	"elder"	"b3"	"t10"	"bra"	"moni_"	"lilli"	"06_C03_b3_t10_r1lilli"	"189.01"	"0.35"	"277.08"	"0.63"	"6.62"	"rise"	"24.248"	"194.78"	"0.96"	"484.69"	"1.36"	"15.78"	"rise"	"39.181"	"116.3"	"27.501"	"0"	"271.61"	"52.653"	"0"	0	"0"	"0"	500.2	"21.233"	"0"	"196.41"	"128.31"	2355.77	"0"	NA	21.2329726586212	0.8	-0.2	-0.2	-0.2
"06_C03_b3_t11_r1_mimmi_nob"	"6"	"1b"	"r1"	"C03"	"elder"	"b3"	"t11"	"nob"	"leni_"	"mimmi"	"06_C03_b3_t11_r1mimmi"	"168.78"	"0.35"	"360.6"	"0.88"	"13.14"	"rise"	"24.916"	"193.1"	"1.15"	"280.2"	"1.48"	"6.44"	"rise"	"19.91"	"286.19"	"44.841"	"0"	"257.59"	"45.209"	"0"	57.5	"2.682"	"0"	0	"0"	"0"	"121.79"	"209.44"	2143.68	"0"	NA	-2.68230332885505	0.8	-0.2	-0.2	-0.2
"06_C03_b3_t12_r1_moni_bra"	"6"	"1b"	"r1"	"C03"	"elder"	"b3"	"t12"	"bra"	"nelli"	"moni_"	"06_C03_b3_t12_r1moni_"	"184.89"	"0.35"	"238.16"	"0.62"	"4.38"	"rise"	"16.392"	"167.99"	"0.91"	"428.08"	"1.42"	"16.19"	"rise"	"31.527"	"117.3"	"29.705"	"0"	"271.05"	"42.791"	"0"	0	"0"	"0"	486.8	"20.001"	"0"	"176.59"	"220.37"	2433.91	"0"	NA	20.000739550764	0.8	-0.2	-0.2	-0.2
"06_C03_b3_t13_r2_leni_bra"	"6"	"1b"	"r2"	"C03"	"elder"	"b3"	"t13"	"bra"	"manni"	"leni_"	"06_C03_b3_t13_r2leni_"	"183.85"	"0.38"	"228.08"	"0.56"	"3.73"	"rise"	"19.901"	"164.83"	"0.93"	"418.66"	"1.41"	"16.14"	"rise"	"34.065"	"127.49"	"34.084"	"0"	"262.17"	"45.021"	"0"	0	"0"	"0"	727.89	"28.581"	"0"	"219.83"	"107.97"	2546.78	"0"	NA	28.58079614258	0.8	-0.2	-0.2	-0.2
"06_C03_b3_t14_r2_nelli_nob"	"6"	"1b"	"r2"	"C03"	"elder"	"b3"	"t14"	"nob"	"mimmi"	"nelli"	"06_C03_b3_t14_r2nelli"	"211.68"	"0.35"	"338.02"	"0.77"	"8.1"	"rise"	"18.928"	"179.68"	"1.17"	"305.03"	"1.56"	"9.16"	"rise"	"23.36"	"317.15"	"56.935"	"0"	"286.5"	"48.969"	"0"	0	"0"	"0"	215.15	"9.595"	"0"	"186.61"	"165"	2242.21	"0"	NA	9.59544378091258	0.8	-0.2	-0.2	-0.2
"06_C03_b3_t15_r2_lilli_bra"	"6"	"1b"	"r2"	"C03"	"elder"	"b3"	"t15"	"bra"	"moni_"	"lilli"	"06_C03_b3_t15_r2lilli"	"216.65"	"0.39"	"247.39"	"0.59"	"2.3"	"rise"	"11.265"	"197.32"	"0.87"	"449.14"	"1.26"	"14.24"	"rise"	"36.396"	"89.33"	"24.88"	"0"	"270"	"53.438"	"0"	0	"0"	"0"	655.91	"28.158"	"0"	"182.02"	"122.68"	2329.4	"0"	NA	28.1578947368421	0.8	-0.2	-0.2	-0.2
"06_C03_b3_t16_r2_leni_nob"	"6"	"1b"	"r2"	"C03"	"elder"	"b3"	"t16"	"nob"	"manni"	"leni_"	"06_C03_b3_t16_r2leni_"	"163.18"	"0.4"	"327.88"	"0.73"	"12.08"	"rise"	"36.569"	"172.25"	"1.15"	"274.12"	"1.46"	"8.04"	"rise"	"26.137"	"286.37"	"50.425"	"0"	"282.66"	"46.216"	"0"	69.9	"3.235"	"0"	78.29	"3.623"	"0"	"153.14"	"155.07"	2160.64	"0"	NA	0.388310870853081	0.8	-0.2	-0.2	-0.2
